"Colegio ID","Colegio Owner","Colegio Owner ID","Colegio Name",Phone,Website,"Created By","Created by ID","Modified By","Modified by ID","Created Time","Modified Time",Description,Currency,"Exchange Rate","Last Activity Time",Calle,Ciudades,Estados,Colonia,"Matrícula Kinder","Matrícula Primaria","Matrícula Secundaria","fuente del colegio","Costos Colegiatura Secundaria","Costos Colegiatura Primaria","Costo de Materiales Primaria","Costo de Materiales Secundaria","Contrato Actual Kinder","Costos Colegiatura Kinder","Costo de Materiales Kinder","Código Postal","Otro Teléfono",Zona,"Matrícula Total",Campañas,Número,"Knotion code",Tag,"Tiene Secundaria","Tiene Primaria","Tiene Kinder","Pertence a un grupo","A qué grupo pertenece","Estatus Colegio","Idioma Kinder Español","Idioma Kinder Inglés","Fecha vencimiento contrato Kinder","Kinder Horas de Inglés a la Semana","Costo Inscripción Primaria","Costo Inscripción Secundaria","Costo Inscripción Kinder","Información General Costos","Fecha Última Investigación","Contrato Actual Primaria","Idioma Primaria Inglés","Fecha Vencimiento Contrato Primaria","Primaria Horas de Inglés a la Semana","Idioma Primaria Español","Fecha Vencimiento Contrato Secundaria","Idioma Secundaria Inglés","Idioma Secundaria Español","Secundaria Horas de Inglés a la Semana","Información General Académica","Contrato Actual Secundaria","Estructura Propietaria","Estructura Operativa","Nivel de Instalaciones","Descripción de Instalaciones","Maestro hace uso de dispositivo electrónico","Alumno hace uso de dispositivo electrónico","Propietario de dispositivo","Tipo de dispositivo Primaria","Costo de arrendamiento","Tipo de dispositivo Secundaria","Tipo de dispositivo Kinder","Información General","Plataformas Kinder","Programas Kinder","Costos Plataformas Kinder","Costos Programas Kinder","Costos Libretas Kinder","Costos Plataformas Primaria","Plataformas Primaria","Costos Certificaciones Primaria","Certificaciones Primaria","Costos Programas Primaria","Programas Primaria","Costos Libretas Primaria","Costo Libretas Secundaria","Costos Certificaciones Secundaria","Costos Plataformas Secundaria","Costos Programas Secundaria","Programas Secundaria","Plataformas Secundaria","Certificaciones Secundaria","Problemas a resolver en colegio","Proceso de toma de decisiones Kinder","Proceso de toma de decisiones Primaria","Proceso de toma de decisiones Secundaria","Todos los niveles","Referenciado por","Uso de Libretas Kinder","Uso de Libretas Secundaria","Uso de Libretas Primaria","Razones por las que Califica siguiente campaña","Razones por las que se Descarta","Origen del Colegio","Fecha de evento",País,"Facebook Link","Google maps link","Primera campaña","Fecha no califica","Fecha primera visita LH","Fecha siguiente campaña","Fecha descartado","Razones por las que no califica","Fecha contacto inicial","Fecha de integración a Campaña","Fecha en que se convirtió","Razones por las que no se renueva el contrato","Razones por las que se interrumpe un contrato","Categoría del colegio","Nombre Contacto Secundario","Correo electrónico Contacto Secundario","Cargo Contacto Secundario","Extensión Contacto Secundario","Teléfono Contacto Secundario","Fecha de creación del PC","Fecha pc",Otros,"Colegio IB","Nivel de inglés Kinder","Nivel de inglés primaria","Nivel de inglés Secundaria","Historial de campañas trabajadas","Nivel Socioeconómico","Porcentaje de compatibilidad","Tiene Niveles Libres?","Clase AMAI",Territories
zcrm_1670006000000168313,"Graciela Plata Garza",zcrm_1670006000020538001,"Instituto Bilingüe Internacional de Monterrey","818 377 5504",http://ibimty.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 21:50:36","2020-01-17 16:04:43","Tiene 2 planteles, unidad Libertad y Contry.

AMCO EN KINDER SOLO INGLES
EN PRIMARIA INGLES Y ESPAÑOL

DELIA HINOJOSA",MXN,1.000000000,"2020-01-17 16:04:43",Monterrey,Guadalupe-369,"Nuevo León",Libertad,75,220,75,Evento,4075,3870,4630,4000,AMCO,2640,2500,77560,,Occidente,370,zcrm_1670006000020648298,316,,,false,false,false,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,"Otro (Explicar en nota)","DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Bilingüe%20Internacional%20de%20Monterrey%20Monterrey,,2019-11-15,,,2020-01-13,"Matrícula;Costos materiales;Instalaciones",,,,,,,,,,,,,,,,,,,,Bajo,85,false,AB,
zcrm_1670006000000168335,"Bryan Ramirez",zcrm_1670006000002775003,"Instituto Vélez","01 461 1419448",http://www.ivelez.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 21:51:25","2020-01-17 16:04:44","lorena arredondo / responsable de usuario knotion 461 1419448
Plantel Secundaria / Camino a San Jose de Guanajuato SN, frente a prepa tec",MXN,1.000000000,"2020-01-17 16:04:44",Responsabilidad,Celaya-144,Guanajuato,"Ejido de San José de Guanajuato",103,185,36,,5970,3675,3100,3805,AMCO,2595,2900,38013,4611419448,Centro,324,zcrm_1670006000006927005,199,MX-GTO-0006,,true,true,true,,,"Colegio Aliado",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,M1,,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Vélez%20Responsabilidad,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,82.5,true,D+,
zcrm_1670006000000168357,"Julián Javier Núñez Valdovinos",zcrm_1670006000008620001,"Colegio Familia de Tijuana (Buena Vista)","664 607 5808",www.colegiofamilia.com,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 21:52:30","2020-01-17 16:04:44","El Colegio tiene dos planteles. Alta Brisa y Buena Vista.",MXN,1.000000000,"2020-01-17 16:04:44","Avenida de las Brisas",Tijuana-18,"Baja California",Altabrisa,40,160,,Evento,,3000,2899,,UNO,2600,1799,22420,"01 664 404 57 723",Norte,200,zcrm_1670006000020648298,1467,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Familia%20de%20Tijuana%20(Buena%20Vista)%20Avenida%20de%20las%20Brisas,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,55,false,AB,
zcrm_1670006000000168399,"Karen Castro",zcrm_1670006000005343017,"Colegio México (Roma)","555 525 6481",http://cmr.maristas.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 21:54:21","2020-01-17 16:04:45","No dan informes por telefono",MXN,1.000000000,"2020-01-17 16:04:45",Mérida,Cuauhtémoc-745,"Ciudad de México","Roma Norte",68,306,244,,0,0,0,0,"NO TIENE",0,0,6700,"0155 725 21590",México,618,zcrm_1670006000006927005,50,MX-CMX-0002,,true,true,true,,,"Colegio Aliado",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,M1,,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20México%20(Roma)%20Mérida,,,,,,,,,,,,,,,,,,,,,,,,,,,45,false,C-,
zcrm_1670006000000168421,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"Colegio Manuel Concha Marista (Marista de Celaya)","461 611 5706",http://cmc.maristas.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 21:56:00","2020-01-17 16:04:46","CUENTAN CON SISTEMA PROPIO
SOLO SECUNDARIA Y PREPA",MXN,1.000000000,"2020-01-17 16:04:46","Avenida Tecnológico",Celaya-144,Guanajuato,"Del Parque",0,0,170,,3495,0,0,1800,OTRO,0,0,38010,,Centro,170,zcrm_1670006000020648298,610,,,false,false,false,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Manuel%20Concha%20Marista%20(Marista%20de%20Celaya)%20Avenida%20Tecnológico,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,45,false,D,
zcrm_1670006000000168447,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"Instituto Avance","01 444 128 6171",https://www.facebook.com/INSTITUTO-AVANCE-230739053607689/about/?entry_point=page_nav_about_item,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 21:57:45","2020-01-17 16:04:47",,MXN,1.000000000,"2020-01-17 16:04:47","Prolongación Mariano Jimenez","San Luis Potosí-464","San Luis Potosí","Balcones del Valle",0,230,150,Evento,2809,2035,4000,4200,UNO,0,0,78359,"01 444 128 6172",Occidente,380,zcrm_1670006000006927005,2500,MX-SLP-0011,,false,false,false,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,CRM,,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Avance%20Prolongación%20Mariano%20Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,70,false,AB,
zcrm_1670006000000168489,"Maria Fernanda Martinez",zcrm_1670006000003827063,"Instituto Simón Bolivar Popocatépetl","555 604 8587",http://isb.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 21:59:34","2020-01-17 16:04:47","NUEVO DIRECTOR GRAL.
gcarillo@isb.edu.mx / gabcarrillor@yahoo.com.mx - Director Gral Gabriel Carrillo Rocha",MXN,1.000000000,"2020-01-17 16:04:47","Mayorazgo de Solis","Benito Juárez-742","Ciudad de México",Xoco,160,329,161,,0,4725,0,0,AMCO,3570,0,3330,,,650,zcrm_1670006000020648298,65,,,false,false,false,,,"Siguiente Campaña",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Sin interés",,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Simón%20Bolivar%20Popocatépetl%20Mayorazgo%20de%20Solis,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,false,D+,
zcrm_1670006000000168511,"Maria Fernanda Martinez",zcrm_1670006000003827063,"Colegio Giocosa","555 652 6198",colegiogiocosa.edu.mx,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 22:00:48","2020-01-17 16:04:48",,MXN,1.000000000,"2020-01-17 16:04:48","Avenida Paseo del Pedregal","Álvaro Obregón-740","Ciudad de México","Jardines del Pedregal",23,186,112,,0,7200,0,0,"NO TIENE",0,1344,1900,"555 568 16 94",,321,zcrm_1670006000020648298,907,,,false,false,false,,,"Siguiente Campaña",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Sin interés",,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Giocosa%20Avenida%20Paseo%20del%20Pedregal,,,,2019-11-19,,,,,,,,,,,,,,,,,,,,,,Bajo,57.5,false,AB,
zcrm_1670006000000168535,"Maria Fernanda Martinez",zcrm_1670006000003827063,"Misión Educativa Lasallista",,http://lasalle.edu.mx/mision-educativa/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 22:02:54","2020-01-17 16:04:48","Debido a que es una congregación no tenemos e dato correcto de como esta dividida la matrícula de 8mil alumnos y obviamente las ventas tmb son aproximadas.",MXN,1.000000000,"2020-01-17 16:04:48","Avenida Paseo de las Américas","Álvaro Obregón-740","Ciudad de México","Contry La Silla",1000,4000,3000,,0,0,0,0,OTRO,0,0,67173,,,8000,zcrm_1670006000020648298,2912,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Misión%20Educativa%20Lasallista%20Avenida%20Paseo%20de%20las%20Américas,,,,,,,,,,,,,,,,,,,,,,,,,,,100,false,AB,
zcrm_1670006000000168629,"Graciela Plata Garza",zcrm_1670006000020538001,"Colegio España de Durango Jardines","618 833 90 00",http://colegioespana.edu.mx,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 22:11:10","2020-01-17 16:04:49","El otro plantel es Colegio España Centro.
AMCO SOLO ESPAÑOL, EN INGLES LLEVAN RICHMOND SANTILLANA. ES BILINGÜE 50-50
EN PRIMARIA LLEVAN IPAD

EL COSTO DE MATERIALES SE DIVIDE EN 
KINDER AMCO $1000 INGLES $1,100
PRIMARIA AMCO $1900 INGLES $2000",MXN,1.000000000,"2020-01-17 16:04:49","Colegio España",Durango-112,Durango,"Jardines de Durango",59,281,165,Evento,3200,3090,3900,3900,AMCO,2420,2100,34200,,Norte,505,zcrm_1670006000020648298,3,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20España%20de%20Durango%20Jardines%20Colegio%20España,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,80,false,C-,
zcrm_1670006000000168651,"Beatriz Fernandez",zcrm_1670006000008315002,"Euroamerican School",8182188100,http://www.euroamericano.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 22:13:01","2020-01-17 16:04:50","Dueño: Ing. Engels, Asistente: Maribel Neri

Este Colegio cuenta con dos planteles. Tienen su propio sistema.",MXN,1.000000000,"2020-01-17 16:04:50","Bulevard Díaz Ordaz",Monterrey-359,"Nuevo León","Santa Maria",480,869,300,Evento,0,9950,0,0,AMCO,8350,,64650,"81 82 48 84 00",Occidente,1649,zcrm_1670006000020648298,250,,,false,false,false,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,"Sistema propio","DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Euroamerican%20School%20Bulevard%20Díaz%20Ordaz,,,,,,,,,,,,,,,,,,,,,,,,,,,100,false,C,
zcrm_1670006000000168673,"Jorge Duran",zcrm_1670006000013628007,"Centro Educativo Cruz Azul","773 785 7100",http://www.ceca.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 22:14:16","2020-01-17 16:04:50",,MXN,1.000000000,"2020-01-17 16:04:50",Tula,Tula-207,Hidalgo,"Tula de Allende",0,360,109,,0,2083,5050,0,AMCO,1668,1500,25700,,Sur,469,zcrm_1670006000020648298,104,,,true,true,true,,,"Pendiente Recalificar",false,false,2022-01-21,,,,,,,UNO,false,2023-01-20,,false,2020-03-21,false,false,,,UNO,,,,,,,,,,,,,Inglés;Lectura,,,,,,,,,,,,,,,,,Inglés;Matemáticas;Lectura;Robótica,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Centro%20Educativo%20Cruz%20Azul%20Tula,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,65,false,D+,
zcrm_1670006000000168693,"Julián Javier Núñez Valdovinos",zcrm_1670006000008620001,"Colegio Integral Rotterdam","755 554 9000",http://colegiorotterdam.com.mx,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 22:16:19","2020-01-17 16:04:51",,MXN,1.000000000,"2020-01-17 16:04:51","Ola Azul esquina Mar Muerto","Ixtapa Zihuatanejo-185",Guerrero,Centro,100,212,76,,2750,2250,3200,2250,"NO TIENE",2050,1800,27023,,Sur,388,zcrm_1670006000020648298,1,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Integral%20Rotterdam%20Ola%20Azul%20esquina%20Mar%20Muerto,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,70,false,D+,
zcrm_1670006000000168737,"Krishna Gabriel Javier Franco Morales",zcrm_1670006000010242031,"Colegio Morelos Cuernavaca","777 101 0207",http://www.colmor.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2015-12-16 22:18:56","2020-01-17 16:04:52","Director Secundaria: María Eugenia Zepeda Fuenlabrada
Director Primaria: Ma. Guadalupe Martínez López
falta costos de materiales no los entregan hasta los primeros días de agosto pero si se tiene un aproximado de 3000 a 4000",MXN,1.000000000,"2020-01-17 16:04:52",Teopanzolco,Cuernavaca-333,Morelos,"Recursos Hidráulicos",175,320,200,,0,4000,0,4000,"NO TIENE",3175,3000,62260,,Sur,695,zcrm_1670006000020648298,1000,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Morelos%20Cuernavaca%20Teopanzolco,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,82.5,false,AB,
zcrm_1670006000000215033,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"Colegio Wexford Maravillas",4423497793,www.colegiowexford.edu.mx,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-04 12:27:09","2020-01-17 16:04:53",,MXN,1.000000000,"2020-01-17 16:04:53","Avenida del Triunfo",Corregidora-2703,Querétaro,"Residencial Maravillas",0,459,271,Evento,4695,4250,8300,7645,UNO,0,0,76903,4423497794,Centro,730,zcrm_1670006000006927005,7,MX-QTO-0003,,false,false,false,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,CRM,,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Wexford%20Maravillas%20Avenida%20del%20Triunfo,,,,,,,,,,,,,,,,,,,,,,,,,,Medio,100,false,AB,
zcrm_1670006000000232037,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"American School of Pachuca",7717131058,http://www.americana.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-05 12:42:09","2020-01-17 16:04:53","Pagan cuota de nuevo ingreso por única ocasión de $17500.

La matricula no esta repartida de manera real, sabemos son 400 alumnos pero no de que manera están repartidos, obviamente las ventas son aproximadas.",MXN,1.000000000,"2020-01-17 16:04:53","Bulevard Valle de San Javier",Pachuca-203,Hidalgo,"Fraccionamiento Valle de San Javier",100,200,100,,7210,5875,1300,1300,"NO TIENE",5350,1300,42083,7717139608,Sur,400,zcrm_1670006000020648298,SN,,,false,false,false,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=American%20School%20of%20Pachuca%20Bulevard%20Valle%20de%20San%20Javier,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,92.5,false,C-,
zcrm_1670006000000249093,"Karina Guzman",zcrm_1670006000001328001,"Colegio Saltillense","844 431 5771",http://colegiosaltillense.mx/,"Veronica Rubio",zcrm_1670006000000156019,"Research & Development",zcrm_1670006000024830001,"2016-01-08 13:51:33","2020-01-17 16:04:54","Colegio Super Bonito en Saltillo con dos planteles.",MXN,1.000000000,"2020-01-17 16:04:54","Pasaje Siglo XXI",Saltillo-44,"Coahuila de Zaragoza","Real del Sol III / Fraccionamiento Terranova",110,98,44,Evento,3400,2800,0,0,UNO,2400,0,25294,,Occidente,252,zcrm_1670006000006927005,SN,MX-COA-0012,,true,true,true,,,"Colegio Aliado",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,M1,,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Saltillense%20Pasaje%20Siglo%20XXI,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,false,D,
zcrm_1670006000000250151,"Maria Fernanda Martinez",zcrm_1670006000003827063,"Colegio Eugenio de Mazenod","55 9149 5400",http://mazenod.edu.mx,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-08 10:34:07","2020-01-17 16:04:54","Kinder y Primaria Bilingüe
Secundaria 7 hrs a la semana",MXN,1.000000000,"2020-01-17 16:04:54","Avenida Tamaulipas","Álvaro Obregón-740","Ciudad de México","Prados de la Montaña",110,255,138,Evento,0,0,7000,7500,OTRO,0,3000,5600,,,503,zcrm_1670006000020648298,240,,,false,false,false,,,"Siguiente Campaña",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Incapacidad para generar oportunidad",,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Eugenio%20de%20Mazenod%20Avenida%20Tamaulipas,,,,,,,,,,,,,,,,,,,,,,,,,,Medio,85,false,C,
zcrm_1670006000000250175,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"Instituto Jassá","477 763 2931",http://www.institutojassa.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-08 10:35:49","2020-01-17 16:04:55","Bilingüe Kat",MXN,1.000000000,"2020-01-17 16:04:55","San Sebastián",Leon-137,Guanajuato,"La Martinica",118,359,258,"Referencia Interna",3700,3230,5000,5600,OTRO,2800,3000,37500,,Centro,735,zcrm_1670006000020648298,505,,,true,true,true,,,"Pendiente Recalificar",false,false,,,,,,,2018-11-15,,false,,,false,,false,false,,,,"Dueño único que opera","Departamento contenido académico;Director General;Director Administrativo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directora de Nivel
Coordinadora Académica
Dirección General","Directora de Nivel
Coordinadora Académica
Dirección General","Directora de Nivel
Coordinadora Académica
Dirección General","Directora de Nivel
Coordinadora Académica
Dirección General",zcrm_1670006000013034114,false,false,false,"Incapacidad para generar oportunidad",,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Jassá%20San%20Sebastián,,,,,,,,,,,,,,,,,,,,,,,,,,Medio,100,false,C-,
zcrm_1670006000000250199,"Krishna Gabriel Javier Franco Morales",zcrm_1670006000010242031,"Colegio Angeles de Puebla","222 403 4343 Ext.1106",http://www.angeles.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-08 10:36:43","2020-01-17 16:04:56",,MXN,1.000000000,"2020-01-17 16:04:56","25 Poniente",Puebla-436,Puebla,"Belisario Domínguez",116,560,214,,4820,3810,4650,3940,AMCO,3130,4050,72180,"222 403 3393",Sur,890,zcrm_1670006000006927005,3916,,,false,false,false,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,CRM,,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Angeles%20de%20Puebla%2025%20Poniente,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,100,false,D,
zcrm_1670006000000250295,"Julián Javier Núñez Valdovinos",zcrm_1670006000008620001,"Cree ser","33 1204 9195",http://www.ceipaulofreire.edu.mx/,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-08 10:39:51","2020-01-17 16:04:56","289 en preescolar
8 mil en materiales entre interno y externos",MXN,1.000000000,"2020-01-17 16:04:56","Prolongación 1º de Mayo","Tlajomulco Zuñiga-223",Jalisco,"Santa José del Valle",289,650,257,,0,1650,3850,4200,AMCO,1400,3380,45653,"331204 9196",Sur,1196,zcrm_1670006000020648298,80,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Cree%20ser%20Prolongación%201º%20de%20Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,87.5,false,AB,
zcrm_1670006000000250823,"Diana Vega",zcrm_1670006000005343005,"Instituto Oviedo De León","477 718 8252",www.institutooviedo.edu.mx,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-08 13:56:25","2020-01-17 16:04:57",,MXN,1.000000000,"2020-01-17 16:04:57",Cofradía,Leon-137,Guanajuato,"El Palote",100,210,100,,0,2740,5000,5000,"NO TIENE",2320,5000,37130,"01 477 781 2670",Centro,410,zcrm_1670006000020648298,202,,,true,true,true,,,"Siguiente Campaña",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Vigencia de contrato",,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Oviedo%20De%20León%20Cofradía,,,,,,,,,,,,B,,,,,,,,,,,,,,Medio,90,false,C,
zcrm_1670006000000250997,"Maria Fernanda Martinez",zcrm_1670006000003827063,"Instituto Tlalpan","55 54243530",www.itlalpan.edu.mx,"Gloria Guilbert",zcrm_1670006000000087045,"Research & Development",zcrm_1670006000024830001,"2016-01-08 16:22:11","2020-01-17 16:04:58","Cada sección se encuentra en un campus diferente.",MXN,1.000000000,"2020-01-17 16:04:58",Chimalcoyotl,Tlalpan-753,"Ciudad de México","Toriello Guerra",179,460,270,,4350,4600,4500,,"NO TIENE",3600,3500,14050,5556656900,,909,zcrm_1670006000020648298,37,,,false,false,false,,,"Siguiente Campaña",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Incapacidad para generar oportunidad",,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Tlalpan%20Chimalcoyotl,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,95,false,C,
zcrm_1670006000000252109,"Jorge Duran",zcrm_1670006000013628007,"Instituto Cancún La Salle","01 998 884 26 24",http://www.iclasalle.edu.mx/,"Candida Chaires",zcrm_1670006000000221003,"Research & Development",zcrm_1670006000024830001,"2016-01-08 16:12:38","2020-01-17 16:04:58","No dan mucha información por teléfono nos dan costos aproximados precio de los materiales es por que tienen sistema uno",MXN,1.000000000,"2020-01-17 16:04:58","Avenida Yaxchilán Lote 1 Manzana 18",Cancún-460,"Quintana Roo","Supermanzana 18",136,400,100,,5434,4931,6339,7495,UNO,3923,3100,77500,,Sur,636,zcrm_1670006000020648298,SN,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Cancún%20La%20Salle%20Avenida%20Yaxchilán%20Lote%201%20Manzana%2018,,,,,,,,,,,,,,,,,,,,,,,,,,Medio,100,false,C,
